_id,REPORT_YEAR,DIVISION,CATEGORY,CRIME_TYPE,COUNT_,COUNT_CLEARED,Period
454,2017,D43,Crimes Against Property,Theft,1,0,2014-2019
455,2022,D51,Crimes Against Property,Theft,11,0,COVID Period
456,2018,D33,Crimes Against Property,Break & Enter,16,0,2014-2019
457,2014,D53,Crimes Against Property,Break & Enter,2,0,2014-2019
458,2021,D11,Crimes Against the Person,Sexual Violation,1,0,COVID Period
459,2019,D11,Crimes Against the Person,Sexual Violation,1,0,2014-2019
460,2016,D23,Crimes Against the Person,Sexual Violation,1,0,2014-2019
461,2021,D42,Crimes Against Property,Theft,2,0,COVID Period
462,2019,D14,Crimes Against Property,Theft,6,0,2014-2019
463,2018,D23,Crimes Against Property,Break & Enter,13,0,2014-2019
464,2023,D42,Crimes Against Property,Theft,2,0,After COVID
465,2022,D32,Crimes Against Property,Break & Enter,2,0,COVID Period
466,2015,D55,Crimes Against Property,Theft,7,0,2014-2019
467,2023,D33,Crimes Against Property,Theft,1,0,After COVID
468,2020,D11,Crimes Against Property,Theft,4,0,COVID Period
469,2018,D33,Crimes Against the Person,Robbery,1,0,2014-2019
470,2017,D22,Crimes Against Property,Theft,6,0,2014-2019
471,2016,D13,Crimes Against Property,Theft,5,0,2014-2019
473,2014,D11,Crimes Against Property,Theft,1,0,2014-2019
474,2020,D23,Crimes Against Property,Break & Enter,1,0,COVID Period
475,2022,D43,Crimes Against Property,Theft,7,0,COVID Period
476,2019,D22,Crimes Against Property,Theft,1,0,2014-2019
477,2021,D55,Crimes Against Property,Break & Enter,8,0,COVID Period
478,2019,D11,Crimes Against Property,Break & Enter,10,0,2014-2019
479,2020,D32,Crimes Against Property,Theft,1,0,COVID Period
480,2019,D12,Crimes Against Property,Theft,3,0,2014-2019
481,2022,D43,Crimes Against Property,Theft,1,0,COVID Period
482,2021,D33,Crimes Against the Person,Assault,1,0,COVID Period
483,2022,D51,Crimes Against Property,Theft,1,0,COVID Period
484,2015,D32,Crimes Against Property,Theft,9,0,2014-2019
485,2022,D53,Crimes Against Property,Theft,41,0,COVID Period
486,2014,D22,Crimes Against the Person,Sexual Violation,1,0,2014-2019
487,2015,D42,Crimes Against Property,Theft,9,0,2014-2019
488,2017,D32,Crimes Against Property,Break & Enter,4,0,2014-2019
489,2016,D22,Crimes Against Property,Theft,1,0,2014-2019
490,2016,D14,Crimes Against Property,Break & Enter,2,0,2014-2019
491,2020,D42,Crimes Against Property,Break & Enter,2,0,COVID Period
492,2016,D11,Crimes Against Property,Theft,1,0,2014-2019
493,2023,D53,Crimes Against Property,Theft,1,0,After COVID
494,2015,D23,Crimes Against Property,Break & Enter,3,0,2014-2019
495,2018,D23,Crimes Against Property,Break & Enter,5,0,2014-2019
496,2018,D42,Crimes Against Property,Break & Enter,2,0,2014-2019
497,2016,D33,Crimes Against Property,Break & Enter,1,0,2014-2019
498,2019,D13,Crimes Against Property,Break & Enter,1,0,2014-2019
499,2017,D14,Crimes Against Property,Other,1,0,2014-2019
500,2016,D14,Crimes Against Property,Theft,10,0,2014-2019
501,2021,D53,Crimes Against Property,Theft,15,0,COVID Period
502,2016,D53,Crimes Against Property,Theft,1,0,2014-2019
504,2017,D13,Crimes Against the Person,Robbery,1,0,2014-2019
505,2017,D11,Crimes Against Property,Fraud,1,0,2014-2019
506,2014,D33,Crimes Against the Person,Assault,2,0,2014-2019
507,2019,D12,Crimes Against the Person,Attempt Murder,7,0,2014-2019
508,2018,D51,Crimes Against the Person,Assault,1,0,2014-2019
509,2022,D32,Crimes Against Property,Theft,4,0,COVID Period
510,2023,D53,Crimes Against Property,Break & Enter,5,0,After COVID
511,2021,D53,Crimes Against Property,Theft,10,0,COVID Period
512,2017,D23,Crimes Against Property,Break & Enter,4,0,2014-2019
513,2022,D51,Crimes Against Property,Theft,19,0,COVID Period
514,2015,D42,Crimes Against Property,Theft,6,0,2014-2019
515,2017,D23,Crimes Against Property,Theft,43,0,2014-2019
516,2021,D32,Crimes Against Property,Break & Enter,5,0,COVID Period
518,2014,D14,Crimes Against Property,Theft,1,0,2014-2019
519,2018,D53,Crimes Against Property,Theft,13,0,2014-2019
520,2017,D52,Crimes Against Property,Theft,1,0,2014-2019
521,2021,D11,Crimes Against Property,Theft,1,0,COVID Period
522,2022,D14,Crimes Against Property,Theft,4,0,COVID Period
523,2018,D33,Crimes Against the Person,Robbery,1,0,2014-2019
524,2019,D23,Crimes Against Property,Break & Enter,1,0,2014-2019
525,2023,D42,Crimes Against Property,Break & Enter,2,0,After COVID
526,2023,D23,Crimes Against Property,Theft,8,0,After COVID
527,2023,D41,Crimes Against the Person,Robbery,1,0,After COVID
528,2015,D55,Crimes Against Property,Break & Enter,1,0,2014-2019
529,2019,D22,Crimes Against Property,Theft,41,0,2014-2019
530,2017,D43,Crimes Against Property,Break & Enter,1,0,2014-2019
531,2023,D32,Crimes Against Property,Theft,37,0,After COVID
532,2018,D43,Crimes Against Property,Break & Enter,1,0,2014-2019
533,2023,D41,Crimes Against Property,Break & Enter,3,0,After COVID
534,2016,D14,Crimes Against Property,Theft,12,0,2014-2019
535,2015,D13,Crimes Against Property,Theft,3,0,2014-2019
536,2016,D22,Crimes Against Property,Break & Enter,1,0,2014-2019
537,2020,D33,Crimes Against Property,Break & Enter,3,0,COVID Period
538,2017,D51,Crimes Against Property,Theft,2,0,2014-2019
539,2014,D11,Crimes Against the Person,Other,3,0,2014-2019
540,2019,D43,Crimes Against Property,Fraud,4,0,2014-2019
541,2021,D33,Crimes Against the Person,Robbery,2,0,COVID Period
542,2023,D22,Crimes Against Property,Fraud,1,0,After COVID
543,2023,D22,Crimes Against Property,Theft,5,0,After COVID
544,2022,D43,Crimes Against Property,Theft,2,0,COVID Period
545,2021,D22,Crimes Against the Person,Assault,1,0,COVID Period
546,2017,D22,Crimes Against the Person,Assault,1,0,2014-2019
547,2017,D33,Crimes Against Property,Other,1,0,2014-2019
548,2022,D33,Crimes Against Property,Fraud,4,0,COVID Period
549,2022,D14,Crimes Against Property,Theft,12,0,COVID Period
550,2023,D51,Crimes Against the Person,Attempt Murder,3,0,After COVID
551,2015,D42,Crimes Against Property,Break & Enter,4,0,2014-2019
552,2020,D53,Crimes Against Property,Theft,12,0,COVID Period
553,2022,D32,Crimes Against Property,Break & Enter,4,0,COVID Period
554,2014,D11,Crimes Against Property,Theft,1,0,2014-2019
555,2015,D22,Crimes Against the Person,Robbery,1,0,2014-2019
556,2016,D11,Crimes Against the Person,Attempt Murder,1,0,2014-2019
557,2023,D22,Crimes Against Property,Break & Enter,2,0,After COVID
558,2018,D23,Crimes Against Property,Theft,1,0,2014-2019
560,2023,D53,Crimes Against the Person,Robbery,1,0,After COVID
561,2019,D32,Crimes Against Property,Break & Enter,7,0,2014-2019
562,2018,D53,Crimes Against Property,Other,9,0,2014-2019
563,2015,D41,Crimes Against the Person,Assault,1,0,2014-2019
564,2020,D12,Crimes Against Property,Theft,25,0,COVID Period
565,2019,D22,Crimes Against Property,Theft,12,0,2014-2019
566,2014,D51,Crimes Against the Person,Other,1,0,2014-2019
567,2021,D22,Crimes Against Property,Theft,2,0,COVID Period
568,2022,D11,Crimes Against Property,Fraud,11,0,COVID Period
569,2022,D11,Crimes Against Property,Break & Enter,2,0,COVID Period
570,2016,D13,Crimes Against Property,Break & Enter,1,0,2014-2019
571,2020,D22,Crimes Against Property,Break & Enter,7,0,COVID Period
572,2016,D23,Crimes Against Property,Break & Enter,2,0,2014-2019
573,2016,D52,Crimes Against the Person,Robbery,2,0,2014-2019
574,2015,D32,Crimes Against the Person,Attempt Murder,2,0,2014-2019
575,2023,D43,Crimes Against Property,Break & Enter,1,0,After COVID
576,2022,D42,Crimes Against the Person,Robbery,7,0,COVID Period
577,2018,D12,Crimes Against Property,Break & Enter,1,0,2014-2019
578,2015,D42,Crimes Against Property,Break & Enter,2,0,2014-2019
579,2018,D12,Crimes Against Property,Break & Enter,8,0,2014-2019
580,2016,D14,Crimes Against Property,Theft,2,0,2014-2019
581,2019,D52,Crimes Against Property,Break & Enter,2,0,2014-2019
582,2020,D12,Crimes Against Property,Theft,10,0,COVID Period
583,2015,D41,Crimes Against Property,Break & Enter,9,0,2014-2019
584,2014,D51,Crimes Against Property,Theft,7,0,2014-2019
585,2021,D32,Crimes Against Property,Theft,30,0,COVID Period
586,2016,D33,Crimes Against Property,Break & Enter,2,0,2014-2019
587,2014,D32,Crimes Against the Person,Robbery,3,0,2014-2019
588,2019,D22,Crimes Against Property,Break & Enter,7,0,2014-2019
589,2018,D13,Crimes Against Property,Theft,2,0,2014-2019
590,2022,D51,Crimes Against Property,Break & Enter,1,0,COVID Period
591,2018,D32,Crimes Against Property,Theft,7,0,2014-2019
592,2016,D31,Crimes Against Property,Theft,1,0,2014-2019
593,2015,D43,Crimes Against Property,Break & Enter,1,0,2014-2019
594,2017,D52,Crimes Against Property,Theft,1,0,2014-2019
595,2023,D41,Crimes Against Property,Theft,7,0,After COVID
596,2015,D31,Crimes Against Property,Theft,1,0,2014-2019
597,2022,D13,Crimes Against Property,Break & Enter,4,0,COVID Period
598,2017,D55,Crimes Against Property,Break & Enter,2,0,2014-2019
599,2019,D23,Crimes Against Property,Break & Enter,3,0,2014-2019
600,2021,D14,Crimes Against Property,Break & Enter,10,0,COVID Period
601,2021,D43,Crimes Against Property,Theft,2,0,COVID Period
602,2019,D31,Crimes Against Property,Break & Enter,1,0,2014-2019
603,2017,D23,Crimes Against Property,Break & Enter,1,0,2014-2019
604,2022,D12,Crimes Against Property,Break & Enter,6,0,COVID Period
605,2015,D11,Crimes Against Property,Break & Enter,3,0,2014-2019
606,2022,D52,Crimes Against Property,Theft,21,0,COVID Period
607,2014,D32,Crimes Against Property,Break & Enter,2,0,2014-2019
609,2018,D11,Crimes Against Property,Theft,2,0,2014-2019
610,2020,D43,Crimes Against Property,Theft,4,0,COVID Period
611,2023,D52,Crimes Against Property,Theft,20,0,After COVID
612,2022,D13,Crimes Against the Person,Robbery,3,0,COVID Period
613,2018,D51,Crimes Against Property,Break & Enter,1,0,2014-2019
614,2015,D13,Crimes Against Property,Theft,3,0,2014-2019
615,2019,D51,Crimes Against Property,Theft,7,0,2014-2019
616,2019,D43,Crimes Against Property,Theft,2,0,2014-2019
617,2018,D22,Crimes Against Property,Theft,18,0,2014-2019
618,2018,D55,Crimes Against the Person,Attempt Murder,1,0,2014-2019
619,2023,D31,Crimes Against Property,Break & Enter,1,0,After COVID
620,2019,D13,Crimes Against Property,Break & Enter,4,0,2014-2019
621,2022,D53,Crimes Against Property,Break & Enter,9,0,COVID Period
622,2021,D12,Crimes Against Property,Break & Enter,1,0,COVID Period
623,2019,D42,Crimes Against Property,Theft,3,0,2014-2019
624,2022,D12,Crimes Against Property,Break & Enter,2,0,COVID Period
625,2020,D51,Crimes Against the Person,Robbery,3,0,COVID Period
626,2017,D33,Crimes Against Property,Theft,5,0,2014-2019
627,2016,D52,Crimes Against Property,Theft,1,0,2014-2019
628,2018,D14,Crimes Against Property,Break & Enter,6,0,2014-2019
629,2017,D13,Crimes Against Property,Break & Enter,3,0,2014-2019
630,2020,D13,Crimes Against Property,Fraud,19,0,COVID Period
631,2017,D32,Crimes Against Property,Theft,1,0,2014-2019
632,2022,D22,Crimes Against the Person,Other,1,0,COVID Period
633,2016,D12,Crimes Against Property,Theft,11,0,2014-2019
635,2016,D55,Crimes Against Property,Theft,4,0,2014-2019
636,2021,D11,Crimes Against the Person,Robbery,1,0,COVID Period
637,2023,D22,Crimes Against Property,Theft,2,0,After COVID
638,2019,D32,Crimes Against the Person,Robbery,1,0,2014-2019
639,2017,D33,Crimes Against Property,Theft,1,0,2014-2019
642,2018,D53,Crimes Against Property,Break & Enter,1,0,2014-2019
643,2019,D31,Crimes Against Property,Break & Enter,1,0,2014-2019
645,2023,D14,Crimes Against Property,Theft,28,0,After COVID
646,2022,D23,Crimes Against Property,Break & Enter,4,0,COVID Period
647,2023,D22,Crimes Against Property,Fraud,30,0,After COVID
648,2018,D32,Crimes Against Property,Fraud,29,0,2014-2019
649,2020,D42,Crimes Against Property,Break & Enter,11,0,COVID Period
650,2014,D33,Crimes Against Property,Break & Enter,1,0,2014-2019
651,2018,D53,Crimes Against Property,Break & Enter,10,0,2014-2019
652,2022,D11,Crimes Against Property,Theft,1,0,COVID Period
653,2023,D22,Crimes Against Property,Break & Enter,10,0,After COVID
654,2016,D22,Crimes Against Property,Other,1,0,2014-2019
655,2021,D55,Crimes Against Property,Theft,19,0,COVID Period
656,2018,D42,Crimes Against Property,Break & Enter,1,0,2014-2019
657,2022,D12,Crimes Against Property,Break & Enter,7,0,COVID Period
658,2017,D33,Crimes Against Property,Theft,9,0,2014-2019
659,2016,D43,Crimes Against Property,Break & Enter,2,0,2014-2019
660,2018,D23,Crimes Against Property,Break & Enter,2,0,2014-2019
661,2021,D11,Crimes Against Property,Break & Enter,1,0,COVID Period
662,2016,D33,Crimes Against Property,Break & Enter,6,0,2014-2019
663,2020,D42,Crimes Against Property,Theft,3,0,COVID Period
664,2023,D22,Crimes Against Property,Break & Enter,4,0,After COVID
665,2022,D23,Crimes Against Property,Break & Enter,1,0,COVID Period
666,2014,D33,Crimes Against Property,Theft,1,0,2014-2019
667,2016,D53,Crimes Against the Person,Robbery,1,0,2014-2019
668,2017,D53,Crimes Against Property,Break & Enter,1,0,2014-2019
669,2016,D42,Crimes Against the Person,Sexual Violation,1,0,2014-2019
670,2018,D53,Crimes Against Property,Break & Enter,7,0,2014-2019
671,2023,D32,Crimes Against Property,Break & Enter,12,0,After COVID
672,2017,D52,Crimes Against the Person,Robbery,1,0,2014-2019
673,2016,D43,Crimes Against Property,Theft,2,0,2014-2019
674,2017,D32,Crimes Against Property,Break & Enter,11,0,2014-2019
675,2021,D42,Crimes Against Property,Break & Enter,2,0,COVID Period
676,2017,D22,Crimes Against Property,Fraud,1,0,2014-2019
677,2014,D33,Crimes Against Property,Fraud,1,0,2014-2019
678,2023,D32,Crimes Against Property,Break & Enter,4,0,After COVID
679,2020,D55,Crimes Against Property,Break & Enter,6,0,COVID Period
680,2022,D55,Crimes Against Property,Theft,1,0,COVID Period
681,2016,D55,Crimes Against Property,Theft,2,0,2014-2019
682,2014,D33,Crimes Against the Person,Robbery,1,0,2014-2019
683,2022,D32,Crimes Against Property,Break & Enter,5,0,COVID Period
684,2017,D11,Crimes Against the Person,Attempt Murder,2,0,2014-2019
685,2017,D14,Crimes Against Property,Fraud,1,0,2014-2019
686,2015,D55,Crimes Against the Person,Assault,1,0,2014-2019
687,2016,D55,Crimes Against Property,Theft,1,0,2014-2019
688,2021,D14,Crimes Against Property,Break & Enter,4,0,COVID Period
689,2015,D33,Crimes Against Property,Theft,10,0,2014-2019
690,2014,D32,Crimes Against the Person,Assault,1,0,2014-2019
691,2014,D11,Crimes Against Property,Break & Enter,2,0,2014-2019
693,2017,D51,Crimes Against the Person,Attempt Murder,4,0,2014-2019
694,2019,D55,Crimes Against Property,Theft,13,0,2014-2019
695,2018,D22,Crimes Against the Person,Other,2,0,2014-2019
696,2019,D22,Crimes Against Property,Break & Enter,3,0,2014-2019
697,2023,D12,Crimes Against the Person,Robbery,1,0,After COVID
698,2020,D53,Crimes Against the Person,Sexual Violation,1,0,COVID Period
699,2016,D42,Crimes Against Property,Break & Enter,2,0,2014-2019
700,2021,D32,Crimes Against Property,Break & Enter,1,0,COVID Period
701,2018,D32,Crimes Against Property,Theft,1,0,2014-2019
702,2022,D43,Crimes Against the Person,Sexual Violation,2,0,COVID Period
703,2022,D42,Crimes Against Property,Break & Enter,7,0,COVID Period
704,2023,D53,Crimes Against Property,Other,3,0,After COVID
705,2020,D32,Crimes Against Property,Theft,9,0,COVID Period
706,2014,D53,Crimes Against Property,Theft,1,0,2014-2019
707,2022,D13,Crimes Against the Person,Robbery,3,0,COVID Period
709,2016,D31,Crimes Against Property,Break & Enter,2,0,2014-2019
710,2017,D12,Crimes Against the Person,Robbery,1,0,2014-2019
711,2015,D22,Crimes Against Property,Break & Enter,1,0,2014-2019
712,2020,D32,Crimes Against the Person,Robbery,2,0,COVID Period
713,2022,D33,Crimes Against Property,Break & Enter,1,0,COVID Period
714,2021,D43,Crimes Against Property,Break & Enter,1,0,COVID Period
715,2023,D55,Crimes Against Property,Break & Enter,4,0,After COVID
716,2022,D22,Crimes Against the Person,Robbery,2,0,COVID Period
719,2015,D33,Crimes Against the Person,Attempt Murder,1,0,2014-2019
721,2023,D42,Crimes Against Property,Break & Enter,25,0,After COVID
722,2022,D11,Crimes Against Property,Fraud,4,0,COVID Period
723,2021,D14,Crimes Against Property,Break & Enter,2,0,COVID Period
724,2023,D12,Crimes Against Property,Theft,6,0,After COVID
725,2021,D52,Crimes Against Property,Fraud,4,0,COVID Period
726,2014,D33,Crimes Against Property,Theft,2,0,2014-2019
727,2023,D14,Crimes Against Property,Theft,2,0,After COVID
728,2015,D12,Crimes Against Property,Break & Enter,3,0,2014-2019
729,2015,D42,Crimes Against Property,Break & Enter,3,0,2014-2019
730,2019,D53,Crimes Against the Person,Sexual Violation,1,0,2014-2019
731,2019,D13,Crimes Against Property,Break & Enter,6,0,2014-2019
732,2021,D53,Crimes Against Property,Fraud,2,0,COVID Period
733,2019,D23,Crimes Against Property,Theft,23,0,2014-2019
734,2014,D42,Crimes Against Property,Break & Enter,6,0,2014-2019
735,2018,D14,Crimes Against Property,Theft,6,0,2014-2019
736,2021,D43,Crimes Against Property,Break & Enter,5,0,COVID Period
737,2023,D32,Crimes Against Property,Theft,8,0,After COVID
738,2018,D31,Crimes Against Property,Theft,1,0,2014-2019
739,2014,D32,Crimes Against Property,Break & Enter,1,0,2014-2019
740,2023,D42,Crimes Against Property,Theft,1,0,After COVID
741,2020,D42,Crimes Against Property,Break & Enter,1,0,COVID Period
743,2022,D11,Crimes Against Property,Break & Enter,2,0,COVID Period
744,2020,D23,Crimes Against Property,Theft,1,0,COVID Period
745,2017,D42,Crimes Against the Person,Attempt Murder,2,0,2014-2019
746,2019,D22,Crimes Against Property,Theft,5,0,2014-2019
747,2023,D13,Crimes Against Property,Break & Enter,8,0,After COVID
748,2015,D53,Crimes Against Property,Theft,3,0,2014-2019
749,2017,D53,Crimes Against Property,Break & Enter,1,0,2014-2019
750,2019,D53,Crimes Against Property,Break & Enter,10,0,2014-2019
751,2018,D53,Crimes Against the Person,Robbery,1,0,2014-2019
752,2020,D23,Crimes Against Property,Other,1,0,COVID Period
754,2021,D22,Crimes Against Property,Break & Enter,1,0,COVID Period
755,2022,D33,Crimes Against Property,Fraud,90,0,COVID Period
757,2015,D11,Crimes Against Property,Other,1,0,2014-2019
758,2017,D11,Crimes Against Property,Break & Enter,3,0,2014-2019
759,2017,D42,Crimes Against Property,Theft,3,0,2014-2019
760,2014,D23,Crimes Against Property,Break & Enter,5,0,2014-2019
761,2022,D53,Crimes Against Property,Theft,15,0,COVID Period
762,2019,D22,Crimes Against Property,Break & Enter,2,0,2014-2019
764,2018,D12,Crimes Against Property,Theft,1,0,2014-2019
765,2015,D33,Crimes Against Property,Break & Enter,3,0,2014-2019
